 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0
 754 10014 383 0.036837549293065305
 755 10009 384 0.036947945732704705
 756 10008 384 0.03695150115473441
 757 10008 388 0.037322046941131205
 758 10008 388 0.037322046941131205
 759 10004 388 0.03733641262509623
 760 10003 389 0.03743264049268668
 761 9996 389 0.03745787193066923
 762 10001 389 0.03743984600577478
 763 9993 389 0.03746869581968792
 764 10000 389 0.03744344980267591
 765 10001 391 0.03762509622786759
 766 10007 393 0.03778846153846154
 767 10000 395 0.037999037999038
 768 10007 396 0.038065942516581755
 769 10011 397 0.03814373558800922
 770 10016 398 0.03821778375264068
 771 10008 399 0.038339579129432116
 772 10007 399 0.03834326350182587
 773 10004 400 0.03844675124951941
 774 10008 401 0.03852435392448842
 775 10007 401 0.03852805534204458
 776 10004 402 0.038631558716125315
 777 10000 402 0.03864641415112478
 778 10005 402 0.038627846641683485
 779 9999 402 0.038650129795212
 780 10000 404 0.03883121876201461
 781 9997 406 0.039027203691242913
 782 10000 409 0.03929291958881737
 783 9992 410 0.03941549701980388
 784 9988 411 0.03952303106067891
 785 9984 411 0.03953823953823954
 786 9984 411 0.03953823953823954
 787 9982 412 0.03963825283817587
 788 9982 413 0.03973063973063973
 789 9972 415 0.03995378838933282
 790 9975 416 0.04003464536618227
 791 9971 418 0.040234863798248144
 792 9975 420 0.04040404040404041
 793 9976 422 0.04058472783227544
 794 9981 422 0.040565221570700756
 795 9979 422 0.040573021824824536
 796 9986 424 0.040730067243035545
 797 9980 426 0.04093792043052085
 798 9983 429 0.041202458701498273
 799 9982 430 0.041298501728774493
 800 9986 430 0.0412826420890937
 801 9981 432 0.04148660328435609
 802 9979 433 0.041586630810603153
 803 9971 434 0.04171071600192215
 804 9970 436 0.041898904478185665
 805 9959 436 0.04194324194324194
 806 9961 440 0.04230362465147582
 807 9951 441 0.0424364896073903
 808 9946 444 0.04273339749759384
