 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 447 20668 971 0.044872683580572115
 448 20656 973 0.04498589856211568
 449 20650 981 0.04535157875271601
 450 20641 984 0.0455028901734104
 451 20628 988 0.045706883789785345
 452 20612 994 0.04600573914653337
 453 20603 999 0.046245717989075084
 454 20584 1001 0.04637479731294881
 455 20573 1004 0.04653102840988089
 456 20555 1008 0.04674674210453091
 457 20541 1011 0.0469097995545657
 458 20520 1014 0.0470883254388409
 459 20514 1018 0.04727846925506223
 460 20496 1021 0.047450852814054006
 461 20487 1025 0.04764782447006322
 462 20472 1029 0.04785823915166736
 463 20449 1037 0.04826398585125198
 464 20429 1040 0.04844193954073315
 465 20411 1046 0.048748660110919516
 466 20396 1049 0.048915831196083004
 467 20386 1055 0.04920479455249289
 468 20368 1061 0.0495123430864716
 469 20357 1066 0.04975960416374924
 470 20330 1068 0.04991120665482755
 471 20314 1073 0.05017066442231262
 472 20297 1079 0.05047717065868264
 473 20281 1083 0.05069275416588654
 474 20271 1090 0.05102757361546744
 475 20263 1096 0.051313263729575356
 476 20247 1100 0.05152948892115988
 477 20240 1103 0.05167970763247903
 478 20221 1110 0.05203694154048099
 479 20210 1117 0.05237492380550476
 480 20200 1127 0.05284381300698645
 481 20176 1128 0.05294780322944048
 482 20154 1132 0.053180494221554075
 483 20145 1136 0.05338095014332033
 484 20128 1140 0.05360165506864773
 485 20121 1143 0.05375282167042889
 486 20105 1145 0.05388235294117647
 487 20093 1150 0.054135479922798095
 488 20077 1153 0.05430993876589731
 489 20062 1159 0.05461571085245747
 490 20041 1164 0.054892713982551286
 491 20029 1170 0.05519128260767017
 492 19998 1179 0.055673608159796
 493 19989 1184 0.0559202758229821
 494 19965 1190 0.056251477192153156
 495 19951 1192 0.0563779974459632
 496 19938 1194 0.05650198750709824
 497 19930 1199 0.05674665152160538
 498 19913 1205 0.057060327682545695
 499 19906 1209 0.05725787354960928
 500 19881 1213 0.05750450365032711
 501 19871 1216 0.05766586048276189
 502 19855 1222 0.05797789059164018
 503 19847 1227 0.05822340324570561
 504 19840 1232 0.058466211085801065
 505 19824 1242 0.058957561948162915
 506 19810 1247 0.05922021180605024
 507 19802 1253 0.05951080503443363
 508 19779 1257 0.05975470621791215
 509 19769 1266 0.06018540527691942
 510 19749 1271 0.060466222645099904
 511 19744 1279 0.06083812966750701
 512 19732 1281 0.06096226145719317
 513 19718 1283 0.0610923289367173
 514 19698 1292 0.06155312053358742
 515 19692 1297 0.06179427319071895
 516 19675 1305 0.06220209723546234
 517 19662 1310 0.06246423803166126
 518 19643 1313 0.06265508684863523
 519 19633 1316 0.06281922764809776
 520 19624 1319 0.06298047080169986
 521 19623 1321 0.0630729564553094
 522 19602 1325 0.06331533425717972
 523 19597 1330 0.06355426004682946
 524 19581 1333 0.06373720952472028
 525 19570 1336 0.06390509901463695
 526 19558 1339 0.06407618318418912
 527 19542 1342 0.06425972036008427
 528 19516 1348 0.06460889570552147
 529 19498 1354 0.06493381929790908
 530 19485 1357 0.06510891469148834
 531 19465 1364 0.06548562100916991
 532 19454 1366 0.06560999039385207
 533 19444 1372 0.06591083781706379
 534 19425 1377 0.0661955581194116
 535 19403 1380 0.06640042342298995
 536 19384 1384 0.06664098613251156
 537 19373 1389 0.06690106926115018
 538 19367 1394 0.06714512788401329
 539 19356 1403 0.06758514379305361
 540 19336 1408 0.06787504820671038
 541 19323 1413 0.0681423611111111
 542 19306 1419 0.06846803377563329
 543 19300 1427 0.06884739711487432
 544 19285 1434 0.06921183454799942
 545 19279 1441 0.06954633204633205
 546 19262 1449 0.06996282168895755
 547 19246 1457 0.07037627396995605
 548 19240 1461 0.07057630066180377
 549 19234 1463 0.07068657293327535
 550 19216 1468 0.07097273254689615
 551 19208 1475 0.07131460619832714
 552 19191 1481 0.07164280185758513
 553 19180 1488 0.07199535513837817
 554 19164 1493 0.07227574187926611
 555 19148 1494 0.07237670768336402
 556 19139 1496 0.07249818269929731
 557 19131 1506 0.07297572321558365
 558 19109 1509 0.0731884760888544
 559 19098 1515 0.07349730752437782
 560 19085 1522 0.07385839763187267
 561 19084 1532 0.07431121459060923
 562 19069 1538 0.07463483282379774
 563 19063 1545 0.0749708850931677
 564 19053 1555 0.07545613354037267
 565 19049 1557 0.07556051635445987
 566 19036 1564 0.07592233009708738
 567 19038 1575 0.07640809198078882
 568 19029 1578 0.07657592080361042
 569 19031 1585 0.07688203337213814
 570 19017 1595 0.07738210751018824
 571 19015 1602 0.07770286656642576
 572 18999 1607 0.07798699407939436
 573 18993 1610 0.07814395961753143
 574 18986 1616 0.07843898650616445
 575 18984 1618 0.07853606445976119
 576 18978 1626 0.07891671520093185
 577 18980 1632 0.07917717834271298
 578 18959 1635 0.0793920559386229
 579 18956 1645 0.07985049269452939
 580 18950 1652 0.08018638967090573
 581 18943 1657 0.08043689320388349
 582 18927 1664 0.08081200524500995
 583 18914 1669 0.08108633338191712
