 "time" "normal population" "cancer population" "average motility" "average consumption rate" "average cancer motility" "average cancer consumption rate"patch_inflammation:0
 4470 10308 156 -0.12233050204027858 1.2946344392162394 0.05038142835756945 2.0756375518394115
 4471 10304 156 -0.12237768224505353 1.2947823718662086 0.05038142835756947 2.0756375518394115
 4472 10308 157 -0.12238217597305034 1.2949207639288924 0.05039801189556043 2.0768287746327503
 4473 10297 157 -0.1225218238294828 1.2951520576737439 0.05039801189556045 2.076828774632752
 4474 10295 157 -0.12257324494080958 1.2952588972368766 0.05039801189556044 2.0768287746327503
 4475 10292 157 -0.12266615763313929 1.2955620842579556 0.05039801189556045 2.0768287746327507
 4476 10298 157 -0.12273785180041086 1.295538709077381 0.05039801189556046 2.076828774632752
 4477 10296 157 -0.12274388087103623 1.2955346165280983 0.05039801189556044 2.0768287746327503
 4478 10284 158 -0.1226987426952929 1.2957905091848143 0.05263798045409586 2.076237372805107
 4479 10292 158 -0.12274458623953673 1.2959774154227315 0.05263798045409588 2.076237372805109
 4480 10294 158 -0.12276812434236495 1.2961111745557452 0.05263798045409586 2.076237372805108
 4481 10292 158 -0.12283417205545952 1.2962013274113147 0.05263798045409586 2.076237372805108
 4482 10295 158 -0.12278934732258225 1.2963439969816726 0.05263798045409585 2.0762373728051084
 4483 10295 159 -0.12281300612248071 1.2965705161481678 0.05402261084618025 2.0758181981194155
 4484 10299 159 -0.12284603127914208 1.2967294838579795 0.05402261084618026 2.075818198119415
 4485 10302 160 -0.12278848937646429 1.2966975252539876 0.053709331117117884 2.0764005717688607
 4486 10298 160 -0.1227775490110297 1.2968723025765219 0.05370933111711783 2.076400571768862
 4487 10291 160 -0.12277944777054114 1.2970348596756405 0.053709331117117856 2.07640057176886
 4488 10296 160 -0.12291147858940248 1.2970703719927792 0.05370933111711786 2.0764005717688607
 4489 10292 163 -0.12292083785271374 1.2973691346218932 0.05353109341409748 2.076343617286625
 4490 10287 164 -0.12293653686546213 1.2974367135843843 0.05286896902459589 2.0763464624562498
 4491 10279 164 -0.12289897106413242 1.2975180285877759 0.0528689690245959 2.076346462456249
 4492 10283 164 -0.12296484939639336 1.2978230167636235 0.052868969024595876 2.0763464624562484
 4493 10283 166 -0.12295369357709436 1.2980630988006157 0.05275726563782468 2.0771629239004157
 4494 10279 166 -0.12294637604290404 1.2982582269068064 0.05275726563782468 2.077162923900418
 4495 10280 167 -0.12287789011288414 1.298478893146583 0.05287993188129751 2.076873764027489
 4496 10284 167 -0.12289145341271174 1.2984655857919734 0.05287993188129753 2.076873764027489
 4497 10278 167 -0.12294146758427643 1.2987015059804814 0.05287993188129749 2.076873764027488
 4498 10275 168 -0.12304094843754658 1.2990131411668342 0.05072307995820181 2.0768003836496023
 4499 10275 168 -0.12304053689382578 1.2990944022417896 0.050723079958201765 2.0768003836496005
 4500 10277 168 -0.12303325026936189 1.2990910752046017 0.05072307995820175 2.076800383649601
 4501 10274 168 -0.12293932205782405 1.2991338276458275 0.050723079958201765 2.0768003836496014
 4502 10273 168 -0.12299052077170132 1.2991669665990297 0.050723079958201765 2.076800383649602
 4503 10274 170 -0.12302774300701699 1.2994389397483461 0.05088338252146097 2.0768184332998723
 4504 10272 170 -0.12302405165582167 1.2994797261344362 0.05088338252146097 2.0768184332998727
 4505 10272 170 -0.12308333241989973 1.299539583816641 0.05088338252146097 2.0768184332998723
 4506 10275 171 -0.12311014599797403 1.2999695025675682 0.05086817360555686 2.0772825706403153
 4507 10277 172 -0.12311856370363673 1.3001358673130745 0.05129605465757759 2.0791058314041724
 4508 10281 172 -0.12314106355888906 1.3002807909630478 0.05129605465757759 2.0791058314041724
 4509 10285 172 -0.12313184049693128 1.3004223385356257 0.051296054657577576 2.0791058314041706
 4510 10291 172 -0.1230560635005563 1.3005901512507205 0.051296054657577576 2.0791058314041733
 4511 10289 173 -0.12305682786931789 1.3009228548351517 0.0508362476499065 2.082443410234923
 4512 10283 174 -0.12304388277681287 1.3011482341832092 0.04971947619427404 2.0826737678583607
 4513 10290 176 -0.1230354677339007 1.3013267155869666 0.04891523056896257 2.0819834337996586
 4514 10288 176 -0.12305880249255334 1.3013351789704184 0.04891523056896259 2.08198343379966
 4515 10288 176 -0.12313368649401449 1.301408201194584 0.04891523056896263 2.0819834337996594
 4516 10282 176 -0.12311656278712456 1.30153400303106 0.04891523056896257 2.081983433799659
 4517 10278 176 -0.12316046120337383 1.3017222152665309 0.04891523056896259 2.08198343379966
 4518 10277 176 -0.12326845420327051 1.3018290715519747 0.04891523056896258 2.08198343379966
 4519 10271 176 -0.12326310931880483 1.3019346662334628 0.04891523056896258 2.08198343379966
 4520 10278 178 -0.12325295795230433 1.3022061272132914 0.05219962602514765 2.0801522677036637
 4521 10278 178 -0.12329916036884517 1.3022351727815347 0.05219962602514764 2.0801522677036632
 4522 10273 178 -0.12336455114366823 1.3022804263593735 0.05219962602514768 2.080152267703663
 4523 10280 179 -0.12345851530678789 1.3026187552858828 0.0511575438159867 2.0813608394829983
 4524 10283 180 -0.12346863874145345 1.302635287121419 0.05327256611837993 2.080958389498557
 4525 10284 183 -0.12347767189796119 1.3030204474455096 0.05000471818841235 2.0814636479193562
 4526 10287 184 -0.12353581591962885 1.3030647241256466 0.051249281063429464 2.0817444045588767
 4527 10286 184 -0.12349683216616104 1.3031669597083595 0.05124928106342944 2.081744404558876
 4528 10275 184 -0.12360294703610228 1.3035875285316647 0.05124928106342943 2.0817444045588767
 4529 10271 184 -0.12349324214284485 1.3036081203757832 0.05124928106342945 2.081744404558877
 4530 10265 184 -0.1235885073897571 1.303806087103854 0.05124928106342945 2.081744404558877
 4531 10262 185 -0.12363979982847192 1.3042536961175184 0.050782788378937585 2.0823327765616884
 4532 10258 186 -0.12359976673167156 1.3044566229404948 0.05014622961327243 2.0818645004811533
 4533 10258 187 -0.12367620125665872 1.3044999417753316 0.051091423784537675 2.081515849673449
 4534 10253 188 -0.12367878180383678 1.3047699125807357 0.05176608806045623 2.082320890870183
 4535 10249 188 -0.12380684853120774 1.3049752343607464 0.051766088060456274 2.082320890870182
 4536 10252 189 -0.12382708698614149 1.3051736962336733 0.04980879242193001 2.0828005978081996
 4537 10250 189 -0.12383419257431316 1.305301266600412 0.04980879242193003 2.082800597808198
 4538 10241 189 -0.12390978692280175 1.3053693703329623 0.049808792421929995 2.082800597808199
 4539 10242 189 -0.1240258907195524 1.3055083013030664 0.04980879242193001 2.0828005978082005
 4540 10238 189 -0.12406594700681348 1.3054996816408722 0.04980879242193006 2.0828005978082005
 4541 10232 189 -0.12415336473814181 1.305618603876029 0.04980879242193003 2.0828005978082005
 4542 10232 190 -0.12421819888258863 1.3057874904025604 0.05013003687687928 2.0828498623419778
 4543 10231 190 -0.12423853408243071 1.3058408490957187 0.05013003687687925 2.0828498623419778
 4544 10235 190 -0.12432046232793893 1.305890443925885 0.05013003687687925 2.082849862341978
 4545 10232 191 -0.12438903722459567 1.306058573635107 0.05114756658049934 2.082666725023585
 4546 10233 192 -0.12444691449295153 1.3062918388091769 0.0508079859865242 2.082261611728304
 4547 10228 193 -0.12444421718307899 1.3065624234987296 0.051090330805548444 2.082263688598283
 4548 10225 193 -0.1243892145470608 1.306871146672263 0.05109033080554847 2.082263688598282
 4549 10216 193 -0.12442254427257696 1.307053740299477 0.0510903308055485 2.0822636885982804
 4550 10214 193 -0.12452954673657292 1.3074554445205593 0.05109033080554847 2.082263688598282
 4551 10209 193 -0.1245556716027301 1.3077259272346229 0.05109033080554846 2.082263688598283
 4552 10203 193 -0.12462513545258777 1.307690636258722 0.05109033080554847 2.082263688598282
 4553 10205 193 -0.12455526509454302 1.307799636521926 0.05109033080554845 2.0822636885982835
 4554 10204 194 -0.12450292740976858 1.308058704858781 0.05097630048734972 2.0813216824028538
 4555 10205 195 -0.12448546110475005 1.3083110780386524 0.051227362944170955 2.0832085360686037
 4556 10199 196 -0.12455804596018254 1.308501341571631 0.05050323445123125 2.0820678686083562
 4557 10198 199 -0.1245138249072365 1.3088630356707402 0.049866737604530344 2.0806582326745615
 4558 10194 200 -0.12449652686123884 1.3089468065085872 0.050151006790102814 2.0798885151610107
 4559 10196 200 -0.12445757262385367 1.3092159824020497 0.05015100679010284 2.0798885151610116
 4560 10203 200 -0.12443831288260729 1.3092707198884364 0.05015100679010286 2.079888515161012
 4561 10201 202 -0.12442578214623173 1.3096716468091865 0.05034802765342227 2.0788751799371705
 4562 10198 203 -0.1244104956228509 1.3098594002474004 0.04991409026560655 2.0779787488741395
 4563 10196 204 -0.12426859756085655 1.3100964113840052 0.051057923964396096 2.0787677201736257
 4564 10194 204 -0.1242309941504076 1.3101418958123363 0.05105792396439609 2.078767720173625
 4565 10188 204 -0.1242941632535356 1.3102060655495846 0.051057923964396075 2.078767720173625
 4566 10180 204 -0.12430976899621628 1.3102485082670008 0.05105792396439611 2.078767720173625
 4567 10178 206 -0.12430945878123267 1.310474519541536 0.0522611403136384 2.0788172438535257
 4568 10174 206 -0.12438903177255257 1.3105351367029732 0.05226114031363842 2.0788172438535253
 4569 10169 207 -0.12440951299687304 1.3107212142929987 0.05243639066085564 2.0791861206968765
 4570 10171 208 -0.12438595770683593 1.3107780769384443 0.05298943483364026 2.078374034395359
 4571 10169 208 -0.12447274147877152 1.3108128209874845 0.05298943483364026 2.07837403439536
 4572 10167 209 -0.12459436868829592 1.3111707979860718 0.052801943966268805 2.078889467275982
 4573 10168 209 -0.12442440318664086 1.31124497713894 0.05280194396626877 2.078889467275982
 4574 10160 209 -0.12450694034860592 1.3113558896719895 0.052801943966268784 2.078889467275982
 4575 10160 210 -0.12458855220503395 1.3115328096873609 0.054139855177076174 2.079874737519569
 4576 10162 210 -0.12461095371985398 1.3116585756147918 0.054139855177076174 2.079874737519569
 4577 10152 210 -0.12466956920591496 1.3118854961070163 0.05413985517707619 2.0798747375195683
 4578 10146 211 -0.12462278432044825 1.3120270265160774 0.05340327168982479 2.0794997897543435
 4579 10143 212 -0.12459529315378479 1.312416259695 0.054057694506746565 2.0806087860676206
 4580 10147 213 -0.12456860048788419 1.312663942250685 0.054641849501744756 2.0803786741727395
 4581 10144 214 -0.12453158268213796 1.3127988009379574 0.05478575149420785 2.0805982686415763
 4582 10153 216 -0.124493231923804 1.3129121285300076 0.056002116765565796 2.082377912168519
 4583 10151 216 -0.12446241335784067 1.3130690980761381 0.05600211676556573 2.0823779121685195
 4584 10145 217 -0.12424205414132732 1.3133078643722982 0.05664099138205421 2.08252339858306
 4585 10142 217 -0.12417002655979188 1.3133658096930036 0.05664099138205421 2.082523398583061
 4586 10141 217 -0.12412073359083416 1.3135074614027618 0.056640991382054195 2.0825233985830605
 4587 10146 218 -0.12400825711062839 1.3138085765868845 0.057105112795303115 2.083206391572122
 4588 10144 220 -0.12398969383239546 1.3141652076281236 0.05670991175087702 2.0833767605251747
 4589 10142 221 -0.12399635594657783 1.3143735502797678 0.05632479838896541 2.0835425487209243
 4590 10144 221 -0.12408377896143381 1.3145157077186418 0.05632479838896543 2.0835425487209243
 4591 10144 221 -0.12411488695050638 1.3146090605976244 0.056324798388965425 2.0835425487209256
 4592 10145 221 -0.12411746310291027 1.3145835859238646 0.05632479838896541 2.0835425487209247
 4593 10140 221 -0.12419555427758637 1.3147669792781063 0.056324798388965445 2.083542548720924
 4594 10136 222 -0.12434903948340778 1.3148816277391964 0.05511948957102325 2.083373462917742
 4595 10140 223 -0.12441679497844266 1.315072442894839 0.054060984769913376 2.083115070393907
 4596 10138 223 -0.12435952037310016 1.3152242303188646 0.05406098476991335 2.083115070393907
 4597 10131 223 -0.12443669951620148 1.3152472303236125 0.0540609847699134 2.083115070393907
 4598 10133 224 -0.12447523091812496 1.3154563715939598 0.05301878134582459 2.0827873184879993
 4599 10137 224 -0.12451708498829603 1.3155237928198462 0.053018781345824606 2.0827873184879997
 4600 10138 225 -0.12454192403187815 1.3155354732472446 0.05094995965395901 2.083034245930548
 4601 10130 225 -0.12476316265618037 1.3156577329371664 0.05094995965395901 2.083034245930549
 4602 10134 226 -0.12479521048869123 1.315684287784251 0.05160088185500304 2.082709351496046
 4603 10137 227 -0.12481254464052474 1.3158348859843225 0.051228661665463214 2.0827993054913745
 4604 10134 227 -0.1247570651568005 1.3159063743313966 0.051228661665463235 2.0827993054913745
 4605 10134 227 -0.12473599445010536 1.3160066019912438 0.051228661665463256 2.0827993054913745
 4606 10141 227 -0.12479307835607638 1.3161154833812991 0.05122866166546325 2.082799305491375
 4607 10136 227 -0.1247615680137292 1.3160164639280212 0.051228661665463235 2.0827993054913754
 4608 10137 227 -0.12478487694260335 1.316055292918979 0.05122866166546325 2.082799305491375
 4609 10139 227 -0.12471281534851981 1.3161653170423178 0.05122866166546323 2.082799305491375
 4610 10133 228 -0.1247340122009191 1.3165139353088895 0.05070394426397805 2.0847200574242684
 4611 10135 229 -0.12480231731352268 1.3165874063863914 0.051078256681674636 2.08470500717784
 4612 10128 229 -0.12474522307006905 1.316655226901401 0.05107825668167462 2.084705007177839
 4613 10127 230 -0.12473065129823212 1.316816398904656 0.0510348691714882 2.0849314281367906
 4614 10125 231 -0.12466398274409361 1.3168765751699356 0.05135980379149014 2.0855081871063224
 4615 10130 231 -0.12463045941553118 1.316773432745345 0.051359803791490126 2.085508187106323
 4616 10129 232 -0.12462476454530921 1.3170336136631957 0.05152260088942805 2.0853530739326653
 4617 10135 233 -0.12452837001872134 1.3171653155313663 0.051923149754549446 2.0846780496936015
 4618 10133 233 -0.1245755678603182 1.3174333330801318 0.05192314975454941 2.0846780496936006
 4619 10129 233 -0.12458583032951896 1.3175982258933734 0.05192314975454939 2.0846780496935993
 4620 10130 235 -0.12463681330086132 1.3180871989464822 0.051293784884102335 2.0847819606255205
 4621 10126 236 -0.12459339596252207 1.3180592290572617 0.05175687653867816 2.084917409768092
 4622 10125 236 -0.12457731835964318 1.3181618294480424 0.05175687653867811 2.0849174097680923
 4623 10135 237 -0.12457059833329713 1.3183740394456547 0.04958431473650524 2.0857919363656245
 4624 10138 239 -0.12465468297681995 1.3186323178016346 0.048675188451714015 2.0851061661233947
 4625 10145 239 -0.12473098037583569 1.3188628389578656 0.04867518845171401 2.0851061661233956
 4626 10143 240 -0.1247798667464032 1.3191621360180126 0.048994293269437134 2.0851420925800035
 4627 10142 240 -0.12469965414198919 1.319343997719642 0.04899429326943715 2.0851420925800053
 4628 10138 240 -0.12472691716541096 1.3195059595948193 0.048994293269437134 2.085142092580003
 4629 10143 240 -0.12472648252298947 1.319646885823446 0.04899429326943715 2.085142092580004
 4630 10144 240 -0.12476201085906836 1.3197286242157449 0.04899429326943713 2.0851420925800044
 4631 10148 242 -0.12464851204587316 1.3200201012126636 0.05023266298206575 2.0846293448369417
 4632 10146 243 -0.12464428536884241 1.3201567811987345 0.05047106526962336 2.084744862623845
 4633 10150 244 -0.12457712602380751 1.3203475095688628 0.050769773598856906 2.084547489744269
 4634 10159 247 -0.12441927081900518 1.3205568786339517 0.0537993716356159 2.0826675671743917
 4635 10160 248 -0.12441688731064274 1.3207551696215438 0.05295323751389455 2.0823678634940843
 4636 10156 249 -0.12437408999622472 1.3209829780827884 0.05237636169693447 2.0829395221618396
 4637 10163 250 -0.12449920701561468 1.3211466448043307 0.051599608217363174 2.082711233098647
 4638 10162 251 -0.12441238926474027 1.3212936615916948 0.052532482456440925 2.0828252251397887
 4639 10164 251 -0.12439380552876056 1.3214911475214495 0.05253248245644092 2.082825225139788
 4640 10154 251 -0.12434368155085117 1.3215035276182214 0.05253248245644092 2.082825225139789
 4641 10148 252 -0.12431221180519901 1.321728048563707 0.052315825552224825 2.0836589003254384
 4642 10142 252 -0.12424054721054464 1.3218231675942909 0.05231582555222483 2.083658900325439
 4643 10149 252 -0.12422946200835665 1.3220382636413903 0.05231582555222483 2.083658900325439
 4644 10148 252 -0.12424118092586131 1.3221328617426016 0.05231582555222487 2.083658900325439
 4645 10150 254 -0.1242725603827274 1.3221538310077607 0.05248958817903136 2.083747569803302
 4646 10148 254 -0.12420241266338158 1.3222784614388572 0.05248958817903143 2.083747569803299
 4647 10157 256 -0.12419694920967389 1.322492023827131 0.053030786700296303 2.0829874789242333
 4648 10156 256 -0.12416899772681479 1.3226656712524507 0.05303078670029627 2.0829874789242346
 4649 10159 257 -0.12429089825448765 1.3228718579912162 0.053153141880037204 2.0827960917773334
 4650 10158 257 -0.12427416702739424 1.3229335930891877 0.053153141880037176 2.082796091777333
 4651 10165 257 -0.12427929450655173 1.3232076640577102 0.053153141880037225 2.0827960917773325
 4652 10161 257 -0.12413591292794472 1.3231920559104269 0.05315314188003718 2.0827960917773334
 4653 10154 259 -0.12407125974570847 1.323556477992483 0.052615733378912274 2.082412877631114
 4654 10154 259 -0.12402932376046856 1.3235188554249355 0.052615733378912316 2.0824128776311155
 4655 10160 259 -0.12410695010368111 1.3235156173505234 0.052615733378912295 2.0824128776311155
 4656 10155 259 -0.12417055421807655 1.3235663068347638 0.0526157333789123 2.0824128776311155
 4657 10154 259 -0.12429300380858621 1.3237280389106016 0.05261573337891229 2.082412877631115
 4658 10154 260 -0.12434811182688689 1.32379368607125 0.051079305153793116 2.0821377968188055
 4659 10155 260 -0.12438165971245567 1.3239471042515474 0.05107930515379312 2.082137796818805
 4660 10152 260 -0.12444300818907211 1.3240312397091285 0.05107930515379314 2.082137796818805
 4661 10145 260 -0.1243840355964527 1.3240944826664984 0.05107930515379312 2.0821377968188037
 4662 10147 261 -0.12431587809286287 1.3242936882753495 0.05135733808699712 2.082696492214821
 4663 10142 261 -0.12452669647370838 1.324345082692732 0.051357338086997134 2.0826964922148203
 4664 10142 261 -0.12455949629321172 1.3243981876885127 0.05135733808699712 2.082696492214821
 4665 10139 262 -0.1246101992538516 1.3246641857532275 0.050881987081595345 2.083098329980641
 4666 10138 262 -0.12458356461220457 1.324866121015651 0.05088198708159534 2.08309832998064
 4667 10141 262 -0.1245846130956263 1.3248270771514943 0.0508819870815953 2.08309832998064
 4668 10137 262 -0.12460439285318249 1.3249022756414097 0.05088198708159531 2.08309832998064
 4669 10140 262 -0.12462413503768331 1.3249243471971395 0.05088198708159534 2.0830983299806407
 4670 10143 263 -0.12439120180585041 1.3250954703737967 0.05048142310435433 2.083263122248186
 4671 10148 265 -0.12422981073558023 1.3252968401827647 0.05145734549322739 2.0821662468433892
 4672 10144 266 -0.12416974679191894 1.3253909641641135 0.05205858855974662 2.081974317725863
 4673 10142 266 -0.12417252187397573 1.3255876328587561 0.05205858855974662 2.0819743177258627
 4674 10139 265 -0.1242558280406568 1.3256309448223411 0.05224941566442654 2.081837367005796
 4675 10145 265 -0.12427693880576993 1.3256878149625768 0.05274910844165841 2.081449952100476
 4676 10140 266 -0.12412809945584767 1.3257166550019595 0.053307331035123626 2.081317914097574
 4677 10137 266 -0.12399686059242318 1.325820885560793 0.05431153446937543 2.080581928032546
 4678 10128 266 -0.12394929598782276 1.3258752598636958 0.054311534469375436 2.080581928032545
 4679 10127 267 -0.1239364932793241 1.3261519042492655 0.05602831334875942 2.080006769247731
 4680 10124 268 -0.1238675298651303 1.326323073884019 0.056786185789459695 2.0799503749282273
 4681 10119 269 -0.12383343067379021 1.3264898122101918 0.05705939244061866 2.079451935244452
 4682 10112 270 -0.12381126379192355 1.326734375807039 0.056399805726201145 2.0799447583869655
 4683 10111 270 -0.12382720997159308 1.3267941016532607 0.05639980572620112 2.0799447583869677
 4684 10113 271 -0.12395322311307606 1.3269334999760514 0.056503487094716295 2.079992322341532
 4685 10114 272 -0.12398627921563019 1.3268738119373984 0.0576488555941155 2.0795135786154244
 4686 10108 272 -0.12406047983185176 1.3271223679528152 0.05764885559411553 2.0795135786154244
 4687 10107 272 -0.12407781663246333 1.3273265263699086 0.057648855594115506 2.079513578615423
 4688 10103 271 -0.124029685446219 1.327579949654471 0.05793887114880193 2.079782526841359
 4689 10104 271 -0.12401497929478805 1.327641555228202 0.05793887114880194 2.079782526841359
 4690 10108 272 -0.12399696164749684 1.3278515165662192 0.05776971331451568 2.0795353926985776
 4691 10110 273 -0.12399849262968216 1.3279936198165976 0.05685918419767973 2.0792952191892247
 4692 10109 275 -0.12403370150368667 1.3284762191161719 0.05664208483277403 2.0791008937734237
 4693 10108 276 -0.12396869818468273 1.3285181464468823 0.05627177070359345 2.0789247755653184
 4694 10113 276 -0.1239350328406544 1.3286485722419576 0.056271770703593446 2.078924775565322
 4695 10115 277 -0.12396109329008967 1.3288314971885327 0.05545357405477064 2.0806421622073805
 4696 10117 277 -0.12389131102971959 1.328955096359466 0.05545357405477065 2.0806421622073805
 4697 10128 281 -0.12395110433511786 1.329290513819569 0.05404859774650474 2.0801902199605977
 4698 10119 282 -0.12391626505782126 1.329630557181619 0.055026686794742874 2.080156461235195
 4699 10117 282 -0.12388658311972918 1.3297418756976307 0.05502668679474287 2.080156461235196
 4700 10122 283 -0.12382748375540258 1.3298725292745923 0.055015257820589074 2.0800997595785438
 4701 10118 285 -0.12387409809663218 1.330001123023292 0.05528138012575065 2.079503644260097
 4702 10124 285 -0.12371676827285517 1.329838036018225 0.05528138012575068 2.0795036442600967
 4703 10120 285 -0.1237771257647257 1.32988541595358 0.055281380125750686 2.0795036442600963
 4704 10116 287 -0.123598581124962 1.3300531674111473 0.055511553998815945 2.0797733267918015
 4705 10107 288 -0.12354877723551833 1.330283309645797 0.055917700977103815 2.0803759706980722
 4706 10108 288 -0.12342748656174185 1.3302242523708971 0.0559177009771038 2.080375970698073
 4707 10106 288 -0.12349837843205029 1.33026627062563 0.055917700977103836 2.080375970698072
 4708 10109 289 -0.12351503617584268 1.3304207285025544 0.0566469651896967 2.0807725257166303
 4709 10112 290 -0.12357984341566282 1.3305344305806948 0.0552619012465452 2.080363531997005
 4710 10108 290 -0.12353444396726376 1.3308143949884101 0.05526190124654522 2.0803635319970044
 4711 10112 290 -0.12352600744716269 1.3310167147425127 0.05526190124654519 2.0803635319970044
 4712 10108 290 -0.12357049988183907 1.3311540673131195 0.0552619012465452 2.080363531997003
 4713 10108 290 -0.12357247350444363 1.3314087158294576 0.05526190124654524 2.0803635319970057
 4714 10109 290 -0.12370222946610009 1.3315285607201661 0.05526190124654524 2.0803635319970044
 4715 10107 290 -0.12373021128486877 1.3315538357991459 0.05526190124654523 2.0803635319970044
 4716 10108 291 -0.12378410511970626 1.3316923312642848 0.05464003820485335 2.0805047732282653
 4717 10102 292 -0.12384410803731588 1.3318815541817013 0.05424803641334112 2.081152072750017
 4718 10103 292 -0.12391393916372746 1.3320699631425106 0.05578419083556006 2.0806357672111973
 4719 10103 294 -0.12372398980146812 1.3323785539161368 0.055723268193374545 2.0808689074623876
 4720 10100 294 -0.1236757516679922 1.332535090983482 0.055723268193374545 2.080868907462387
 4721 10102 294 -0.12365901375281584 1.3327608909027269 0.055723268193374566 2.080868907462387
 4722 10110 296 -0.12372675689107297 1.3330320740022872 0.055278595486311574 2.0820962597783668
 4723 10105 298 -0.12379313766641406 1.3333668480679275 0.05367732123481307 2.0826674868225874
 4724 10105 299 -0.12384869050705088 1.3336343951518612 0.054374402904768984 2.082559196814387
 4725 10107 300 -0.12383947452700979 1.333913309773826 0.05394947657860123 2.0827925827712592
 4726 10104 303 -0.12375962739455472 1.3341149486183443 0.05478578555055871 2.083528991237457
 4727 10102 303 -0.12371469678046663 1.334299318129442 0.05478578555055876 2.0835289912374586
 4728 10098 304 -0.1237850944718764 1.3345278587957323 0.05453657001303349 2.0838822343610977
 4729 10100 304 -0.12377435977977869 1.3345416751013284 0.054536570013033525 2.0838822343611
 4730 10097 304 -0.1237776544333641 1.3346503366658784 0.05453657001303353 2.0838822343610977
 4731 10093 306 -0.12372969351367771 1.334959611549703 0.054597114220188134 2.083810803261293
 4732 10087 308 -0.12359588430137133 1.3350720382849077 0.05538505389372141 2.084660149988859
 4733 10087 308 -0.12374006604281979 1.3349784527926856 0.05538505389372139 2.08466014998886
 4734 10088 310 -0.12368975341689831 1.33524063039156 0.05513281093329384 2.0848076143673784
 4735 10085 310 -0.12371167334239448 1.335621567113751 0.055132810933293905 2.084807614367379
 4736 10088 310 -0.1236776445566602 1.3357762333854404 0.055132810933293884 2.084807614367377
 4737 10087 311 -0.12362557274198747 1.3359021843393244 0.05443811559970986 2.0848448850120094
 4738 10080 312 -0.12359545696511617 1.3358596195114492 0.05431554919340076 2.0842651737094617
 4739 10074 312 -0.12365772381002942 1.3359825374174554 0.05431554919340078 2.0842651737094653
 4740 10085 313 -0.12374546784224566 1.336235874442643 0.0528730116531121 2.08433820279784
 4741 10090 314 -0.12366965574589911 1.3362315924855996 0.05303018342619989 2.0840839907205977
 4742 10088 314 -0.12368456234663706 1.3362190834118028 0.05303018342619991 2.084083990720598
 4743 10088 314 -0.12378899893166163 1.3363326846177501 0.051962235859779486 2.083434699773701
 4744 10086 314 -0.12380042703902719 1.3365646882843265 0.051962235859779556 2.083434699773701
 4745 10080 315 -0.12375132986136562 1.3368518168318246 0.05265685434157788 2.0834064534056957
 4746 10074 316 -0.1238038293013414 1.3370947254249281 0.05231496439150752 2.0830140016056946
 4747 10078 317 -0.12385389791593782 1.3373968361398358 0.05274531217144813 2.08311819743114
 4748 10083 318 -0.12381510470990456 1.3374067726898502 0.05404093860877714 2.0837684628694224
 4749 10088 318 -0.12374857219243285 1.337483124471611 0.05404093860877718 2.0837684628694206
 4750 10084 319 -0.12376620677343382 1.3377054938523096 0.05355293881279401 2.0840905318434024
 4751 10082 321 -0.12377838472441187 1.3380012959309018 0.051567579488367134 2.083296645064916
 4752 10084 323 -0.1237805426212076 1.3382159210380156 0.05035465705895628 2.0832430154979154
 4753 10089 324 -0.12385790590592603 1.3382460385422652 0.05141319414930694 2.0831650046244654
 4754 10088 324 -0.12391511175658602 1.338480938587069 0.051413194149306944 2.0831650046244645
 4755 10085 324 -0.12391290448466676 1.3386411443238937 0.05141319414930694 2.083165004624464
 4756 10088 324 -0.1238121221548396 1.338768569828014 0.05141319414930692 2.0831650046244627
 4757 10080 326 -0.12378161717586988 1.3390259759992298 0.05127862673756079 2.0822845953288422
 4758 10074 327 -0.12385960010840798 1.339270495889168 0.05098522191258812 2.0823992439904933
 4759 10074 328 -0.12384676683647075 1.3393939046775556 0.05142335233615961 2.0826448808857023
 4760 10082 329 -0.12388444788802067 1.3395632820637198 0.05088884420338939 2.082756211509194
 4761 10086 330 -0.12386509440534652 1.3397639243673873 0.05080270918212235 2.0834178176354956
 4762 10087 331 -0.12388894555304174 1.3400895522360705 0.05039486059217016 2.08368447388412
 4763 10090 333 -0.12376415427581697 1.340081880814138 0.04975869975542772 2.0832544851793657
 4764 10086 335 -0.12386506966924074 1.34023884069315 0.04658422266898061 2.0836417079111635
 4765 10084 335 -0.1238951022481459 1.3402311241514517 0.046584222668980615 2.0836417079111653
 4766 10077 336 -0.12384905010312114 1.3403232009573849 0.046460406072764984 2.0836046213229396
 4767 10082 337 -0.12383640327607744 1.3404428088315767 0.046617231788515075 2.083490404538034
 4768 10075 337 -0.12386921840168927 1.3405806565914846 0.046617231788515116 2.083490404538034
 4769 10073 337 -0.12395114015921468 1.3406203907531464 0.046617231788515075 2.083490404538033
 4770 10069 341 -0.1237847083492782 1.34128189542547 0.047159215865974644 2.0851488439467185
 4771 10062 342 -0.12370277627374794 1.3413871669165487 0.046928707525293815 2.0846186939966813
 4772 10059 343 -0.123628037106609 1.3416201739080105 0.04736422495911489 2.0847442014107593
 4773 10061 344 -0.12356852878866388 1.3415990390166805 0.04681579291715973 2.0847985273415537
 4774 10056 344 -0.12357894279492784 1.341815544541703 0.046815792917159746 2.0847985273415537
 4775 10056 344 -0.1236693223364409 1.3417855782787362 0.04681579291715973 2.084798527341552
 4776 10055 344 -0.12366099097882015 1.3420208692343565 0.04681579291715971 2.084798527341554
